keyword,label,tweet
cancer,1,sea sponges contain new chemotherapy compound. A good -selfish- reason to protect sea life (if you care abt cancer) https://t.co/Kjsyb3JLEw
cancer,2,"#AmericanCancerSociety your TV ads make me *less* likely to give. My mom &amp; my 2 BFFs died of cancer-All brave, 2 angry. Didn't help survive"
cancer,1,I didn't enter the @movitabeaucoup contest this yr. but here is my tribute to some kickAss breast cancer warriors! #noStinkinbadges https://t.co/ltfpEkzUyY
cancer,1,"""Little angel donated her long hair for cancer victims."" https://t.co/XBLEUp93LJ"
cancer,1,"School was crappy today, however I found out my grandfather doesn't have cancer and this time they're 100% sure 🙌🏽🙌🏽"
cancer,1,It’s always cancer. Always 🤦🏾‍♀️😭 https://t.co/siPGDpGWwL
cancer,0,anyone know how to remove this cancer xp shit between minimap. playing on my alt and this looks hideous. https://t.co/L71LavK4EN
cancer,3,"A3 Three years ago when I was diagnosed with cancer, it gave me a learning experience I wouldn't have had otherwise. #weirded"
cancer,2,":-( Charles Bradley Cancels Tour, Reveals Liver Cancer https://t.co/xGE9AYWVa7"
cancer,1,"It really bothers me to see people describe things as ""aids"" or when people tell others to ""get cancer"". Honestly, those are just horrible."
cancer,2,Michael Buble son cancer:😀 Treatments Going Well — Gets To Spend Christmas At Home: https://t.co/o5H7AtkcxZ qua @YouTube
cancer,1,Psilocybin Mushrooms Lower Depression and Anxiety in Cancer Patients #nutrition https://t.co/twn7WcNq2F
cancer,1,"Stomach (gastric) cancer - 16th most common cancer in the U.S. 
A snapshot of the disease: 
https://t.co/MCn6nlnbSJ 
https://t.co/IqDaIvfjqU"
cancer,1,"MT/RT @scienmag          
Brain activity after a 20 minute walk          
https://t.co/Q89Q8zUZZP  

CancerCureNow - https://t.co/1kv8RaZ3jE"
cancer,1,The disgrace of cancer #clinicaltrials https://t.co/Y0MKxMkTri via @TheHill
cancer,1,Oropharyngeal Cancer Caused by Human Papillomavirus (HPV) - Medical News Bulletin https://t.co/NZWY47C5TQ
cancer,1,I read online somewhere that microwaves can give you cancer? I knew those horrible appliances were bad! Can't replace a good oven with that!
cancer,2,"My hero: Cindy Stowell, who battled stage 4 colon cancer while winning 6 straight games on Jeopardy and donating it all to cancer research"
cancer,2,I’m Alright singer Jo Dee Messina will postpone her 2017 tour after being diagnosed with cancer. https://t.co/OJbfMBi6GU
cancer,1,AAF GNV Board Members have tickets do you?  September - Pediatric Cancer Awareness Month https://t.co/uaGqDOr0Pz
cancer,1,"If you have no insurance U could be eligible 4 free breast,  cervical &amp; colorectal cancer screening! #GetScreenedOC https://t.co/7WGL3eQrri"
cancer,1,#lungcancer news: 2017 Germany Genetic Diseases Cancer Forensic and Paternity Molecular Diagnostic Testing Supp... https://t.co/6u1U3MezG1
cancer,2,Shelter Dog with Terminal Cancer Gets Forever Home for the Holidays https://t.co/lb1o1yoAG9
cancer,1,Things We Didn't Expect From Cancer Treatments - But Wish We Did https://t.co/kabfFvw1ls
cancer,1,"The Top 25 Alkaline Foods on the Planet (Eat more to prevent cancer, obesity and heart disease) https://t.co/zztXzpXg5P"
cancer,1,"The science is real, and so is the cancer 😑 https://t.co/brc6OJiVqw"
cancer,1,"Honestly, cancer and 2016 can just fuck right off."
cancer,2,This Mpho story reminds me of how my aunt died from cancer
cancer,3,i'm beginning to think this is breast cancer and it's scary af
cancer,1,Lasers Cure Nearly 50% of Patients With Prostate Cancer in New Study https://t.co/oU07PR3gHb via @Futurism
cancer,2,Campbell Dale lost his battle with cancer but his family is working to help find a cure. They are #MississippiStrong tonight @ 10. https://t.co/mCCGxD7uQh
cancer,1,"""Saw this guy at a #cancer walk benefit."" #starwars https://t.co/AaHMNPjMOH"
cancer,0,"""A lot's changed here - there's a music festival now. It has four stages.""
""Like cancer.""
#BackC4"
cancer,1,Breast exams help detect abnormalities in the breasts which may indicate #cancer or other problems 302-735-8720. #BreastCancer #womenshealth https://t.co/eLSnk5Gr7I
cancer,1,"Our #girlsjustwannahavefun weekend 2016 raised €14,315 for @IrishCancerSoc Action Breast Cancer! Thank you to everyone for your support :-) https://t.co/zPWbtjZmEN"
cancer,1,@TruthReigns1111 @PrisonPlanet @infolibnews Sad thing is we refuse cancer treatment to native Germans.
cancer,1,"Book your place on our next letter writing workshop #cancer #letters 
https://t.co/OQRDoeRuXm https://t.co/naBzvVtuFr"
cancer,1,"Cancer is probably easier to ""cure"" https://t.co/eGdjs0GRSg"
cancer,1,Yo my daughter's mom just told me I'm the worst person on the planet and that I'm worse than cancer lol
cancer,2,"He's down one kidney but at least he's up one on cancer 💪🏻💕

#kidneycancerawareness https://t.co/XqiuQFQbvP"
cancer,1,NZ study sheds light on cancer cell spread https://t.co/F74w6JBeTM via @1NewsNZ #OtagoNews #OtagoResearch
cancer,2,Austin is 2months cancer free. At mo he can't shake a virus and has had temp for 8 days. Hoping that's normal n we escape hosp for Xmas day.
cancer,1,"Skin #cancer is the most common and dangerous cancer in the US. Protect your #skin this summer with these 4 Tips.

https://t.co/MdRNlsnhG4"
cancer,1,Submit your abstract for presentation at the 2018 Summit on National and Global Cancer Health Disparities on April 2…https://t.co/0mCAwSgfWv
cancer,2,Sebastian the singer was diagnosed with cancer ... thanks Nickelback!
cancer,0,CANCER DEATHMASK SAINT CLOTH MYTH EX DAM https://t.co/hfAxFGovSV
cancer,0,Tbh I don't like racism. However antifa is cancer.
cancer,2,Spoke w/ a sweet client who's going through breast cancer treatment and she cried when I said my mom would be 10 years cancer free next week
cancer,1,CRISPR gene editing will transform cancer treatment - https://t.co/sVnjqH4OxU https://t.co/EGJPWbQ2V7
cancer,1,Dipped back into my legal blogging for this one. Does your coffee cause cancer? Are you drinking 100+ cups a day? Are retailers responsible? https://t.co/JfjQIZmo81
cancer,1,Cancer is the single name assigned to more than 100 diseases. Cancer can occur in any part of your body. #fight #KNOWLEDGE
cancer,0,"@BriceGamingZone je veux le compte    
Je suis malade j ai un cancer"
cancer,1,Early Stage Breast Cancer and Double Mastectomy ~https://t.co/9YwKZ2XQvr
cancer,0,@Fodeera specifically cancer in the nether regions?
cancer,1,@vazume a lot of ppl dont have microwaves bc they think they cancer or they just like didnt have one growing up so they arent used to them
cancer,1,"Cancer gets a #moonshot

Mental illness better not get socks and a fruitcake

#CuresAct #CuresNow  #mentalhealthreform 
#epatient #medicine https://t.co/fnbeyJrOCj"
cancer,1,"Stereotactic ablative body radiotherapy is a new force in cancer treatments. Experts explain at #MonLunchLive Sep 4
https://t.co/DFu4xjDCXk https://t.co/K1XVNKMkGM"
cancer,1,Financial assistance for those with cancer... https://t.co/T9WhM3BB5f
cancer,1,"Japan Recognizes First Thyroid Cancer Case As Fukushima-Related, Offers Compensation https://t.co/DoQqGCsGZ0"
cancer,1,Help make Alexis’s wish gain attention and raise awareness of pediatric cancer - share the link to her video #MakeAWish https://t.co/IbqUtWIrxa
cancer,1,"27 regional hubs, 300 hospitals, yet patients journey to 1 Mumbai Cancer Centre - Mid-Day https://t.co/6rGZRqxS8Z"
cancer,1,"Stroke survivors doubly at risk of cancer, scientists warn https://t.co/9vcoA4eOM5"
cancer,1,"$PRR/Prima BioMed: Posts interim data from N=15 AIPAC Phase IIb trial for IMP321 in metastatic breast cancer - Safe, well tolerated."
cancer,1,"Hmm...""Broccoli fights #cancer and reduces your risk of developing #arthritis"" https://t.co/vVAuinatj4 🍴"
cancer,2,Rare Disease Report 23-Year-Old Female Bodybuilder is Instagramming Her Battle Through Rare Ovarian Cancer Rare… https://t.co/okfqdbHc4t
cancer,1,Laser-activated drug offers new hope for #ProstateCancer #treatment https://t.co/tUoGuXuAJI https://t.co/S2Vz9sCcIr
cancer,3,"I believe that I'm battling Cancer for others to witness GOD's work.Strong,powerful,and positive to continue my initial journey.#wincancer🎗😉"
cancer,1,Benzene plumes detected in Houston in wake of #Harvey. Benzene exposure is associated with a rare bone cancer.
cancer,0,#NowPlaying Twelve Years Driven @12yearsdriven - Cancer on @SponsoredEEB https://t.co/MCP7NCoaIF
cancer,2,"Cancer took my daddy it drove me crazy, I swear all this pain really made me !"
cancer,2,Please pray for my maternal uncle who was hit with cancer. Prayers needed more now.  Many thanks.
cancer,2,"Bradley Lowery fund helping brave Jorgie, two, in fight with rare cancer https://t.co/7yTNGp2rC5"
cancer,1,Cannabis oil for pancreatic cancer. The results. Buddy Rose https://t.co/EOAbL2wCjI Cannabis Cures Cancer.
cancer,1,"As cancer progresses some patients weep, some get angry and others are bewildered | Ranjana Srivastava https://t.co/pxJwWt0h00"
cancer,1,"Most women are aware of breast cancer risks, but for men, the diagnosis can be much worse... https://t.co/mdw2v1K67I"
cancer,1,Ludwig Johns Hopkins team improves liquid biopsy for early pancreatic cancer by using both protein &amp; DNA biomarkers https://t.co/w8Y36wJpQx https://t.co/L9r5R4xPcf
cancer,1,"Not trying to sound cheap, but IGA must think their food cures cancer or something"
cancer,1,Using Single Nucleotide Variations in Cancer Single-Cell RNA-Seq Data for Subpopulation Identification and Genotype-phenotype Linkage Analy…
cancer,1,"Study: Gold Specks Can Help Boost Effectiveness Of Cancer Meds, Reduce Side Effects,https://t.co/jvqhLpBrN5"
cancer,1,"Lasker prizes recognize work on cell growth, cancer prevention, and reproductive care - Science Magazine https://t.co/STVxbnZjM3"
cancer,3,I was very unhealthy i say I quit smoking five minutes before cancer on the draw and each reaction too quiting is a feel good thing thanks
cancer,0,"@TFinn82 No, not at all. Just deport muslims. As long as Islam is practiced in any form, it will spread like cancer.
@DavidJo52951945"
cancer,1,"I belong to several communities of cancer patients &amp; survivors.  This is currently being shared. No. Just hell no.
https://t.co/8gFq5Vq2xA"
cancer,1,"Hey ladies, I'm doing a research for breast cancer and I would like for y'all to dm some pics of your breast. Thanks in advance."
cancer,1,A client of Stacy's? Run!Listening to her talk about mental illness is like listening to a doctor make fun of cancer.#dancemomsnewlow
cancer,1,New A.I. Implementation Could Help Detect Cancer Via Selfie https://t.co/WKOzemyex3 #Android #Google #news https://t.co/InYA1fmbpP
cancer,1,Exercise Interventions for Breast Cancer Patients Undergoing Neoadjuvant Chemotherapy https://t.co/8c8rCcNDRr
cancer,1,"BBC. The dose makes the poison, and the cure? Zika virus used to treat aggressive brain cancer https://t.co/sCTwFZqdvk"
cancer,2,Almost broke down knowing at any Moment my moms can be taken away from me with this cancer shit. I never pictured a life without my queen...
cancer,0,"redneck bullies show up  howddddy  oh wasi mean to u??
u adn u     well i got cancer of evthing
 booze for blood   us. text..funeral parlor"
cancer,0,All social media platforms are cancer. Yet here i am.
cancer,2,"Yo Anti-Smoking group that advertises on twitch,
I don’t smoke. My mom died to lung cancer thanks to smoking for like 40 years. I get it."
cancer,1,#DYK: It can take 5 donors to help someone undergoing cancer treatment @GiveLifeCalgary
cancer,2,I lost my father similarly who was a journalist working 4 society till the lastday of his consciousness. Cancer hates tea but caffeine kills https://t.co/u3Y1cWaiiM
cancer,2,"Cards bring joy to girl, 9, battling cancer [VIDEO] https://t.co/i4maMtyfm7"
cancer,2,RT @statnews: A cancer survivor cookoff for rejuvenating dulled taste buds https://t.co/56MeiXsN96
cancer,1,@MarkBarry67 @charlesord1 I'm a clown because people don't get cancer treated on time. Ruining in the wider sense.  Clown.
cancer,0,@Elyctryz Il est donc impossible que t'es un cancer
cancer,1,Patient-derived induced pluripotent stem cells in cancer research and precision #oncology https://t.co/6m7WlLJYkh #cancer #PDX
cancer,0,@F1abraham is a cancer the world needs to be rid of. Truly disgusting human being.
cancer,1,Rwanda to host major African cancer conference https://t.co/6MOit2Eb1D #Rwanda
cancer,1,"Updates on Infectious Diseases:
Analysis of Plasma Epstein–Barr Virus DNA to Screen for Nasopharyngeal Cancer
https://t.co/q6YpXMfmqo"
cancer,1,"Harvey disrupting treatment for Houston cancer patients

(Via WFAA) https://t.co/Sk0FThSoQB"
cancer,1,#AmericanCancerSociety stop telling ppl that being brave getting angry being determined helps you survive cancer. That is NOT all it takes.
cancer,2,"Ginger Johnson is battling cancer. She's also preparing her digital legacy. This week, how tech is changing death: https://t.co/XKPTeTFwju"
cancer,1,"“I’m Fine, Really I’m Fine:” What not to say to someone with #cancer https://t.co/2pvq0fTztQ …  https://t.co/knLFZlGkmr"
cancer,0,https://t.co/avT0yQao4H. Impeach this worthless fucking cancer of a human being @realDonaldTrump
cancer,1,I would love for you to support The Partnership for Gynecological Cancer Support's 2017 Broad's Brush event on... https://t.co/BkSPHqJc84
cancer,0,#Cancer #ZodiacPeople - A Cancer woman can anger easily over the smallest of mishaps.
cancer,0,"But of course, cancer is you. There is no separation. Even if they successfully kill the cells that are trying to kill me, it's not the end"
cancer,2,"We've had a hellish year. Lost my 2nd mum to cancer. Almost lost my heart to suicide. But here we are, united by #love and blood and memory🌷 https://t.co/m52G7Y6mqT"
cancer,1,Harnessing the U.S. Taxpayer to Fight Cancer and Make Profits https://t.co/tcUzVJIPll
cancer,0,"@ImDuchessK they think Islam is a cancer.. u can't change certain ppls mind, u just gotta let them be ignorant"
cancer,1,"When I finally shattered cancer's nutsack, I was like... https://t.co/lej6Q1C4TZ"
